Time Stamp,Suction Press
17/01/2012 15:08,4.9
17/01/2012 15:12,4.9
17/01/2012 15:16,3.2
17/01/2012 15:20,4.5
17/01/2012 15:24,3.6
17/01/2012 15:28,3.39
17/01/2012 15:32,3.39
17/01/2012 15:36,3.39
17/01/2012 15:40,3.1
17/01/2012 15:44,4.7
17/01/2012 15:48,3.5
17/01/2012 15:52,3
17/01/2012 15:56,3
17/01/2012 15:59,3.6
17/01/2012 16:04,3.39
17/01/2012 16:08,3.39
17/01/2012 16:12,4
17/01/2012 16:16,3.6
17/01/2012 16:20,3.6
17/01/2012 16:24,5
17/01/2012 16:28,2.29
17/01/2012 16:31,4.08
17/01/2012 16:35,3.79
17/01/2012 16:39,3.79
17/01/2012 16:43,4.4
17/01/2012 16:48,3.29
17/01/2012 16:52,3.29
17/01/2012 16:56,3.5
17/01/2012 17:00,3.7
17/01/2012 17:04,3.7
17/01/2012 17:08,3.7
17/01/2012 17:12,3.29
17/01/2012 17:16,4.08
17/01/2012 17:20,4.08
17/01/2012 17:24,3.39
17/01/2012 17:28,3.39
17/01/2012 17:32,3.39
17/01/2012 17:36,2.79
17/01/2012 17:40,4.08
17/01/2012 17:44,3.5
17/01/2012 17:48,3.5
17/01/2012 17:52,3.29
17/01/2012 17:56,3.89
17/01/2012 18:00,3.89
17/01/2012 18:04,3.89
17/01/2012 18:08,3.6
17/01/2012 18:12,3.6
17/01/2012 18:16,4
17/01/2012 18:20,4.2
17/01/2012 18:24,3.79
17/01/2012 18:28,2.89
17/01/2012 18:32,2.89
17/01/2012 18:36,3.29
17/01/2012 18:40,3.5
17/01/2012 18:44,3.39
17/01/2012 18:48,3.29
17/01/2012 18:52,3.29
17/01/2012 18:56,3.5
17/01/2012 18:59,3.2
17/01/2012 19:04,3.5
17/01/2012 19:08,4
17/01/2012 19:11,4
17/01/2012 19:15,3.6
17/01/2012 19:19,3.6
17/01/2012 19:23,2.79
17/01/2012 19:27,3.1
17/01/2012 19:31,3.5
17/01/2012 19:35,3.5
17/01/2012 19:39,3.6
17/01/2012 19:43,2.1
17/01/2012 19:47,3.1
17/01/2012 19:51,3.7
17/01/2012 19:56,3.5
17/01/2012 19:59,3.5
17/01/2012 20:04,3.39
17/01/2012 20:08,3.6
17/01/2012 20:12,3.6
17/01/2012 20:16,3.7
17/01/2012 20:20,3.7
17/01/2012 20:24,3.7
17/01/2012 20:27,3.79
17/01/2012 20:31,3.79
17/01/2012 20:36,2.89
17/01/2012 20:39,2.89
17/01/2012 20:43,3.6
17/01/2012 20:47,4.08
17/01/2012 20:51,4.08
17/01/2012 20:56,3.39
17/01/2012 20:59,3.79
17/01/2012 21:03,3.79
17/01/2012 21:07,3.7
17/01/2012 21:11,4
17/01/2012 21:15,3.29
17/01/2012 21:19,3.39
17/01/2012 21:23,3.39
17/01/2012 21:27,3.29
17/01/2012 21:31,2.6
17/01/2012 21:35,3.2
17/01/2012 21:39,3.7
17/01/2012 21:43,3.7
17/01/2012 21:47,3.7
17/01/2012 21:51,3.7
17/01/2012 21:56,3.6
17/01/2012 21:59,3.6
17/01/2012 22:04,3.2
17/01/2012 22:08,3.2
17/01/2012 22:11,3.7
17/01/2012 22:15,3.6
17/01/2012 22:19,3.6
17/01/2012 22:23,3.1
17/01/2012 22:27,3.1
17/01/2012 22:31,3.7
17/01/2012 22:35,3.7
17/01/2012 22:39,3.39
17/01/2012 22:43,3.79
17/01/2012 22:47,4.58
17/01/2012 22:51,4.58
17/01/2012 22:55,3.79
17/01/2012 22:59,3.79
17/01/2012 23:03,3.1
17/01/2012 23:07,3.29
17/01/2012 23:11,3.5
17/01/2012 23:15,3.5
17/01/2012 23:19,5
17/01/2012 23:23,5
17/01/2012 23:27,3.79
17/01/2012 23:31,3.29
17/01/2012 23:35,3.29
17/01/2012 23:39,2.6
17/01/2012 23:43,3.5
17/01/2012 23:47,3.39
17/01/2012 23:51,3.1
17/01/2012 23:55,3.1
17/01/2012 23:58,3.39
18/01/2012 00:03,3.1
18/01/2012 00:07,3.2
18/01/2012 00:10,2.29
18/01/2012 00:15,4.08
18/01/2012 00:19,4.08
18/01/2012 00:23,4.08
18/01/2012 00:27,3.79
18/01/2012 00:31,4.08
18/01/2012 00:35,4.08
18/01/2012 00:39,4.08
18/01/2012 00:43,3.5
18/01/2012 00:47,3.5
18/01/2012 00:51,3.5
18/01/2012 00:55,3.29
18/01/2012 00:58,3.29
18/01/2012 01:02,4.29
18/01/2012 01:06,3.39
18/01/2012 01:10,3.6
18/01/2012 01:14,4.4
18/01/2012 01:18,4.4
18/01/2012 01:22,3.2
18/01/2012 01:26,3.2
18/01/2012 01:30,3.2
18/01/2012 01:34,3.39
18/01/2012 01:38,4.58
18/01/2012 01:42,4.58
18/01/2012 01:46,2.6
18/01/2012 01:50,2.6
18/01/2012 01:54,3.29
18/01/2012 01:58,4.08
18/01/2012 02:02,3.7
18/01/2012 02:06,3.7
18/01/2012 02:10,3.5
18/01/2012 02:14,3
18/01/2012 02:18,3.1
18/01/2012 02:22,3.6
18/01/2012 02:26,3.6
18/01/2012 02:30,1.5
18/01/2012 02:34,3.6
18/01/2012 02:38,3.6
18/01/2012 02:42,4.5
18/01/2012 02:46,4.5
18/01/2012 02:50,4.5
18/01/2012 02:54,3.5
18/01/2012 02:58,3.5
18/01/2012 03:02,3.7
18/01/2012 03:06,4.7
18/01/2012 03:10,4.7
18/01/2012 03:14,3.5
18/01/2012 03:18,3.5
18/01/2012 03:22,3.5
18/01/2012 03:26,2
18/01/2012 03:30,3
18/01/2012 03:34,3
18/01/2012 03:38,3.29
18/01/2012 03:42,3.29
18/01/2012 03:46,3.79
18/01/2012 03:50,4.08
18/01/2012 03:54,4.08
18/01/2012 03:58,3.1
18/01/2012 04:02,3.2
18/01/2012 04:06,4.29
18/01/2012 04:10,3.6
18/01/2012 04:14,3.2
18/01/2012 04:18,3.2
18/01/2012 04:22,3.79
18/01/2012 04:26,3
18/01/2012 04:30,4.4
18/01/2012 04:34,4.5
18/01/2012 04:38,4.5
18/01/2012 04:41,4.5
18/01/2012 04:46,3.2
18/01/2012 04:49,4.58
18/01/2012 04:54,2.89
18/01/2012 04:58,2.89
18/01/2012 05:02,3.1
18/01/2012 05:06,4
18/01/2012 05:10,3.6
18/01/2012 05:14,3.39
18/01/2012 05:18,3.1
18/01/2012 05:22,3.1
18/01/2012 05:26,3.29
18/01/2012 05:30,3
18/01/2012 05:34,3
18/01/2012 05:38,3.5
18/01/2012 05:42,3.29
18/01/2012 05:46,3.29
18/01/2012 05:50,3.29
18/01/2012 05:54,4
18/01/2012 05:58,5.2
18/01/2012 06:02,3.39
18/01/2012 06:06,3.39
18/01/2012 06:10,1.68
18/01/2012 06:14,2.79
18/01/2012 06:18,4.9
18/01/2012 06:22,3.79
18/01/2012 06:26,3.79
18/01/2012 06:30,4.29
18/01/2012 06:34,3.5
18/01/2012 06:38,3.5
18/01/2012 06:42,3.6
18/01/2012 06:46,4.58
18/01/2012 06:50,4.58
18/01/2012 06:54,3.2
18/01/2012 06:58,3.89
18/01/2012 07:02,3.39
18/01/2012 07:06,4.7
18/01/2012 07:10,4.7
18/01/2012 07:14,3.1
18/01/2012 07:18,5
18/01/2012 07:22,4.7
18/01/2012 07:26,2.6
18/01/2012 07:29,2.6
18/01/2012 07:33,3.7
18/01/2012 07:37,3.7
18/01/2012 07:41,3.7
18/01/2012 07:46,3.6
18/01/2012 07:49,2.2
18/01/2012 07:53,2.2
18/01/2012 07:57,2.2
18/01/2012 08:01,4.29
18/01/2012 08:05,4.7
18/01/2012 08:09,3.39
18/01/2012 08:13,3.39
18/01/2012 08:17,3.39
18/01/2012 08:21,5
18/01/2012 08:25,3.39
18/01/2012 08:29,3.2
18/01/2012 08:33,3.2
18/01/2012 08:37,3.89
18/01/2012 08:41,3.2
18/01/2012 08:45,3.2
18/01/2012 08:49,3.6
18/01/2012 08:53,3
18/01/2012 08:57,3
18/01/2012 09:00,3.6
18/01/2012 09:04,3.6
18/01/2012 09:08,3.39
18/01/2012 09:12,4.08
18/01/2012 09:16,4.08
18/01/2012 09:20,4.08
18/01/2012 09:24,3
18/01/2012 09:28,3.5
18/01/2012 09:32,3.79
18/01/2012 09:36,3.79
18/01/2012 09:40,5
18/01/2012 09:45,3.2
18/01/2012 09:48,3.29
18/01/2012 09:52,3.79
18/01/2012 09:56,3.1
18/01/2012 10:00,3.1
18/01/2012 10:04,3.1
18/01/2012 10:08,3.5
18/01/2012 10:12,3.2
18/01/2012 10:16,3.79
18/01/2012 10:20,3.79
18/01/2012 10:24,3.1
18/01/2012 10:28,4.58
18/01/2012 10:32,2.7
18/01/2012 10:36,2.7
18/01/2012 10:40,3.7
18/01/2012 10:44,3.7
18/01/2012 10:48,3.5
18/01/2012 10:52,3.5
18/01/2012 10:56,3.7
18/01/2012 11:00,3.6
18/01/2012 11:04,3.6
18/01/2012 11:08,3.6
18/01/2012 11:12,3.29
18/01/2012 11:16,3.7
18/01/2012 11:20,3.79
18/01/2012 11:24,3.79
18/01/2012 11:28,2.79
18/01/2012 11:32,2.79
18/01/2012 11:36,2.89
18/01/2012 11:39,3.2
18/01/2012 11:43,3.2
18/01/2012 11:47,4.58
18/01/2012 11:51,4.9
18/01/2012 11:56,2.89
18/01/2012 12:00,4.5
18/01/2012 12:04,3.39
18/01/2012 12:08,3.39
18/01/2012 12:12,3.2
18/01/2012 12:16,4.4
18/01/2012 12:20,2.6
18/01/2012 12:24,3.29
18/01/2012 12:28,4.2
18/01/2012 12:32,4.2
18/01/2012 12:36,3.5
18/01/2012 12:40,3.5
18/01/2012 12:44,1.5
18/01/2012 12:48,3.89
18/01/2012 12:52,3.89
18/01/2012 12:56,3.29
18/01/2012 13:00,3.6
18/01/2012 13:04,3.29
18/01/2012 13:08,3.79
18/01/2012 13:12,4.79
18/01/2012 13:16,4.79
18/01/2012 13:20,3.79
18/01/2012 13:24,3.29
18/01/2012 13:28,3.29
18/01/2012 13:31,3.7
18/01/2012 13:35,3.7
18/01/2012 13:39,4.79
18/01/2012 13:43,4.58
18/01/2012 13:47,3.39
18/01/2012 13:52,3.2
18/01/2012 13:56,3.2
18/01/2012 13:59,4.5
18/01/2012 14:04,3.2
18/01/2012 14:08,3.89
18/01/2012 14:12,5.08
18/01/2012 14:16,2.89
18/01/2012 14:20,2.89
18/01/2012 14:24,3.7
18/01/2012 14:28,2.79
18/01/2012 14:32,2.79
18/01/2012 14:36,3.39
18/01/2012 14:40,3.39
18/01/2012 14:44,3.2
18/01/2012 14:47,4.2
18/01/2012 14:52,4.5
18/01/2012 14:56,3.29
18/01/2012 15:00,4.08
18/01/2012 15:04,4.08
18/01/2012 15:08,2.7
18/01/2012 15:12,2.7
18/01/2012 15:16,3.29
18/01/2012 15:20,3.5
18/01/2012 15:24,3.2
18/01/2012 15:28,3.2
18/01/2012 15:32,3.2
18/01/2012 15:36,3.39
18/01/2012 15:40,3.29
18/01/2012 15:44,3.6
18/01/2012 15:48,3.6
18/01/2012 15:52,3.29
18/01/2012 15:56,3.39
18/01/2012 16:00,3.39
18/01/2012 16:04,3.5
18/01/2012 16:08,4.08
18/01/2012 16:12,4.08
18/01/2012 16:16,3.29
18/01/2012 16:20,4.08
18/01/2012 16:24,4.4
18/01/2012 16:28,4.08
18/01/2012 16:32,4.08
18/01/2012 16:36,3.5
18/01/2012 16:40,3.5
18/01/2012 16:44,3.1
18/01/2012 16:48,3.2
18/01/2012 16:52,3.2
18/01/2012 16:56,3.2
18/01/2012 17:00,4
18/01/2012 17:04,4
18/01/2012 17:08,4.2
18/01/2012 17:12,3.79
18/01/2012 17:16,3.6
18/01/2012 17:20,3.6
18/01/2012 17:24,3.29
18/01/2012 17:28,3.79
18/01/2012 17:32,3.29
18/01/2012 17:36,3.29
18/01/2012 17:39,3.5
18/01/2012 17:44,3
18/01/2012 17:47,3.5
18/01/2012 17:52,3.6
18/01/2012 17:56,3.6
18/01/2012 17:59,3.6
18/01/2012 18:04,3.6
18/01/2012 18:07,2.7
18/01/2012 18:11,5.08
18/01/2012 18:15,3.39
18/01/2012 18:19,3.39
18/01/2012 18:23,3.6
18/01/2012 18:27,3
18/01/2012 18:31,3.2
18/01/2012 18:35,4.08
18/01/2012 18:39,4.08
18/01/2012 18:43,4.08
18/01/2012 18:47,4.08
18/01/2012 18:51,4.2
18/01/2012 18:55,3.89
18/01/2012 18:59,3.89
18/01/2012 19:03,3.39
18/01/2012 19:07,4
18/01/2012 19:11,4
18/01/2012 19:15,4
18/01/2012 19:18,5.29
18/01/2012 19:23,5.29
18/01/2012 19:27,3.5
18/01/2012 19:30,4.08
18/01/2012 19:35,3.7
18/01/2012 19:38,3.7
18/01/2012 19:43,4.29
18/01/2012 19:47,4.29
18/01/2012 19:51,3.6
18/01/2012 19:55,3.79
18/01/2012 19:59,3.79
18/01/2012 20:03,2.7
18/01/2012 20:07,2.7
18/01/2012 20:11,3.5
18/01/2012 20:15,3.2
18/01/2012 20:18,4.29
18/01/2012 20:22,3
18/01/2012 20:26,3
18/01/2012 20:30,3.6
18/01/2012 20:35,4.9
18/01/2012 20:38,4.9
18/01/2012 20:43,3.89
18/01/2012 20:47,3.29
18/01/2012 20:50,3.29
18/01/2012 20:54,3.29
18/01/2012 20:58,3.5
18/01/2012 21:02,3.89
18/01/2012 21:06,3.7
18/01/2012 21:10,3.7
18/01/2012 21:14,3.39
18/01/2012 21:18,3.29
18/01/2012 21:22,3.29
18/01/2012 21:26,3.29
18/01/2012 21:30,3.29
18/01/2012 21:34,3.2
18/01/2012 21:38,3.29
18/01/2012 21:42,3.29
18/01/2012 21:47,3.6
18/01/2012 21:50,3.7
18/01/2012 21:54,3.7
18/01/2012 21:58,3.7
18/01/2012 22:02,3.79
18/01/2012 22:06,3.7
18/01/2012 22:10,3.6
18/01/2012 22:14,3.6
18/01/2012 22:18,4.9
18/01/2012 22:22,3.5
18/01/2012 22:26,3.79
18/01/2012 22:30,4.9
18/01/2012 22:34,3.39
18/01/2012 22:38,3.39
18/01/2012 22:42,3.39
18/01/2012 22:46,3.39
18/01/2012 22:50,2.89
18/01/2012 22:54,3.5
18/01/2012 22:58,3.5
18/01/2012 23:01,4.4
18/01/2012 23:05,2.89
18/01/2012 23:09,4
18/01/2012 23:14,4.7
18/01/2012 23:18,4.7
18/01/2012 23:21,3.1
18/01/2012 23:25,3.1
18/01/2012 23:29,3.5
18/01/2012 23:33,3.29
18/01/2012 23:37,3.29
18/01/2012 23:41,3.39
18/01/2012 23:45,4.5
18/01/2012 23:49,4.5
18/01/2012 23:53,4.5
18/01/2012 23:57,3.7
19/01/2012 00:01,3.7
19/01/2012 00:05,3.7
19/01/2012 00:09,3.5
19/01/2012 00:13,3.7
19/01/2012 00:18,3.89
19/01/2012 00:22,5
19/01/2012 00:26,5
19/01/2012 00:29,2.7
19/01/2012 00:33,2.7
19/01/2012 00:38,4.08
19/01/2012 00:41,4.29
19/01/2012 00:45,4.29
19/01/2012 00:49,2.7
19/01/2012 00:53,3.6
19/01/2012 00:57,3.5
19/01/2012 01:01,3.2
19/01/2012 01:05,3.2
19/01/2012 01:09,2.79
19/01/2012 01:13,3.79
19/01/2012 01:18,4.7
19/01/2012 01:21,3.29
19/01/2012 01:25,2.7
19/01/2012 01:29,2.7
19/01/2012 01:33,2.7
19/01/2012 01:37,3.29
19/01/2012 01:41,3
19/01/2012 01:45,4.08
19/01/2012 01:49,4.08
19/01/2012 01:53,3.39
19/01/2012 01:57,3.29
19/01/2012 02:02,3.29
19/01/2012 02:06,3.39
19/01/2012 02:10,3.79
19/01/2012 02:14,3.79
19/01/2012 02:18,3.79
19/01/2012 02:21,4.79
19/01/2012 02:26,4
19/01/2012 02:29,2.89
19/01/2012 02:33,2.89
19/01/2012 02:37,3.5
19/01/2012 02:41,3.7
19/01/2012 02:45,3.7
19/01/2012 02:49,4
19/01/2012 02:53,4.79
19/01/2012 02:57,4.79
19/01/2012 03:01,3.39
19/01/2012 03:05,1.5
19/01/2012 03:09,3.2
19/01/2012 03:13,2.5
19/01/2012 03:17,2.5
19/01/2012 03:20,2.5
19/01/2012 03:24,3.6
19/01/2012 03:28,3.7
19/01/2012 03:32,4.4
19/01/2012 03:36,4.4
19/01/2012 03:40,2.79
19/01/2012 03:44,3.5
19/01/2012 03:48,3.29
19/01/2012 03:52,4
19/01/2012 03:56,4
19/01/2012 04:00,4.79
19/01/2012 04:04,4.79
19/01/2012 04:07,3.5
19/01/2012 04:11,4.08
19/01/2012 04:16,4.08
19/01/2012 04:19,4.08
19/01/2012 04:24,3.1
19/01/2012 04:28,3.6
19/01/2012 04:32,3.1
19/01/2012 04:36,4.58
19/01/2012 04:40,4.58
19/01/2012 04:44,3.29
19/01/2012 04:47,3.7
19/01/2012 04:51,3.6
19/01/2012 04:55,3.6
19/01/2012 04:59,3.39
19/01/2012 05:03,3.1
19/01/2012 05:07,3.1
19/01/2012 05:11,4.29
19/01/2012 05:15,5
19/01/2012 05:19,5
19/01/2012 05:23,5
19/01/2012 05:27,4.2
19/01/2012 05:31,3.39
19/01/2012 05:35,3.2
19/01/2012 05:38,3.2
19/01/2012 05:42,3.7
19/01/2012 05:47,3.29
19/01/2012 05:50,3.1
19/01/2012 05:55,4.79
19/01/2012 05:58,4.79
19/01/2012 06:03,2.5
19/01/2012 06:07,3.79
19/01/2012 06:10,4.4
19/01/2012 06:14,4.79
19/01/2012 06:18,4.79
19/01/2012 06:22,4
19/01/2012 06:26,4
19/01/2012 06:30,3.6
19/01/2012 06:34,4.4
19/01/2012 06:38,4.4
19/01/2012 06:42,4.2
19/01/2012 06:46,4.2
19/01/2012 06:50,5
19/01/2012 06:54,3.2
19/01/2012 06:58,4.7
19/01/2012 07:02,4.7
19/01/2012 07:06,2.5
19/01/2012 07:10,3.29
19/01/2012 07:14,4.79
19/01/2012 07:18,3.2
19/01/2012 07:21,3.2
19/01/2012 07:25,2.29
19/01/2012 07:29,2.29
19/01/2012 07:33,3.6
19/01/2012 07:37,3.5
19/01/2012 07:41,3.5
19/01/2012 07:45,3.5
19/01/2012 07:49,3.5
19/01/2012 07:53,3.5
19/01/2012 07:58,3.1
19/01/2012 08:01,3.29
19/01/2012 08:05,3.29
19/01/2012 08:09,3.29
19/01/2012 08:13,3.39
19/01/2012 08:17,5.08
19/01/2012 08:21,4.79
19/01/2012 08:25,4.79
19/01/2012 08:29,1.68
19/01/2012 08:33,3.39
19/01/2012 08:37,3.2
19/01/2012 08:41,4.29
19/01/2012 08:45,3.29
19/01/2012 08:49,3.29
19/01/2012 08:53,3.29
19/01/2012 08:57,3.2
19/01/2012 09:01,3.29
19/01/2012 09:05,4.9
19/01/2012 09:09,4.9
19/01/2012 09:13,4.29
19/01/2012 09:17,2.89
19/01/2012 09:21,2.89
19/01/2012 09:25,2.89
19/01/2012 09:29,2.89
19/01/2012 09:33,3.79
19/01/2012 09:37,3.7
19/01/2012 09:41,3.7
19/01/2012 09:45,3.2
19/01/2012 09:48,3.2
19/01/2012 09:52,4.58
19/01/2012 09:56,3.2
19/01/2012 10:00,3.2
19/01/2012 10:04,3.6
19/01/2012 10:08,3.89
19/01/2012 10:12,3.89
19/01/2012 10:16,3.39
19/01/2012 10:20,3.2
19/01/2012 10:24,3.2
19/01/2012 10:28,3.79
19/01/2012 10:32,3.79
19/01/2012 10:36,4.58
19/01/2012 10:40,3.79
19/01/2012 10:44,3.79
19/01/2012 10:48,3.6
19/01/2012 10:52,3.6
19/01/2012 10:56,3.5
19/01/2012 11:00,3.5
19/01/2012 11:04,3.5
19/01/2012 11:08,4.08
19/01/2012 11:12,3.5
19/01/2012 11:16,3.5
19/01/2012 11:20,4.4
19/01/2012 11:24,3.39
19/01/2012 11:28,3.2
19/01/2012 11:32,3.2
19/01/2012 11:36,3.2
19/01/2012 11:40,3.2
19/01/2012 11:44,3.2
19/01/2012 11:48,3.89
19/01/2012 11:52,3.5
19/01/2012 11:56,5.2
19/01/2012 12:00,5.2
19/01/2012 12:04,3.7
19/01/2012 12:08,2.7
19/01/2012 12:12,3
19/01/2012 12:16,4.7
19/01/2012 12:20,4.5
19/01/2012 12:24,4.5
19/01/2012 12:28,4.5
19/01/2012 12:32,4.5
19/01/2012 12:36,3.2
19/01/2012 12:40,3.2
19/01/2012 12:44,3.5
19/01/2012 12:48,3.5
19/01/2012 12:52,3.5
19/01/2012 12:56,3.39
19/01/2012 13:00,3.39
19/01/2012 13:04,2.79
19/01/2012 13:08,2.79
19/01/2012 13:12,3.39
19/01/2012 13:16,4.7
19/01/2012 13:20,4.7
19/01/2012 13:24,4.9
19/01/2012 13:28,4.9
19/01/2012 13:32,3.79
19/01/2012 13:36,3.7
19/01/2012 13:40,3.5
19/01/2012 13:44,4.5
19/01/2012 13:48,4.5
19/01/2012 13:52,3.7
19/01/2012 13:56,3.5
19/01/2012 14:00,3.5
19/01/2012 14:04,3.1
19/01/2012 14:08,3.1
19/01/2012 14:12,4.5
19/01/2012 14:16,4.5
19/01/2012 14:20,4.5
19/01/2012 14:24,4.5
19/01/2012 14:28,2.89
19/01/2012 14:31,2.89
19/01/2012 14:36,2.39
19/01/2012 14:40,3.39
19/01/2012 14:44,3.7
19/01/2012 14:48,2.7
19/01/2012 14:51,2.7
19/01/2012 14:55,4.08
19/01/2012 14:59,3.5
19/01/2012 15:04,3.5
19/01/2012 15:08,4.58
19/01/2012 15:12,4.08
19/01/2012 15:16,4.08
19/01/2012 15:19,3.29
19/01/2012 15:23,3.2
19/01/2012 15:27,3.7
19/01/2012 15:31,3.5
19/01/2012 15:35,3.5
19/01/2012 15:39,2.89
19/01/2012 15:43,3.2
19/01/2012 15:47,3.2
19/01/2012 15:51,3.29
19/01/2012 15:55,3.89
19/01/2012 15:59,3.89
19/01/2012 16:03,3.6
19/01/2012 16:07,3.6
19/01/2012 16:11,3.5
19/01/2012 16:15,3.2
19/01/2012 16:19,3.2
19/01/2012 16:23,3.2
19/01/2012 16:27,3.2
19/01/2012 16:31,3.39
19/01/2012 16:35,2.2
19/01/2012 16:38,2.2
19/01/2012 16:42,3.79
19/01/2012 16:47,3.7
19/01/2012 16:50,4.08
19/01/2012 16:54,3.5
19/01/2012 16:58,3.5
19/01/2012 17:02,3.1
19/01/2012 17:06,3.2
19/01/2012 17:10,3.6
19/01/2012 17:14,4.08
19/01/2012 17:18,4.08
19/01/2012 17:22,4.5
19/01/2012 17:26,3.6
19/01/2012 17:30,3.6
19/01/2012 17:34,2.7
19/01/2012 17:38,2.7
19/01/2012 17:42,3.29
19/01/2012 17:46,4
19/01/2012 17:49,3.5
19/01/2012 17:53,3.2
19/01/2012 17:58,3.2
19/01/2012 18:01,3.2
19/01/2012 18:05,2.6
19/01/2012 18:09,2.6
19/01/2012 18:13,4.58
19/01/2012 18:17,5.08
19/01/2012 18:21,5.08
19/01/2012 18:26,4.08
19/01/2012 18:29,3.5
19/01/2012 18:33,3.5
19/01/2012 18:37,3.7
19/01/2012 18:41,3.7
19/01/2012 18:45,3.1
19/01/2012 18:49,5
19/01/2012 18:53,3.79
19/01/2012 18:57,3.39
19/01/2012 19:01,3.7
19/01/2012 19:05,3.7
19/01/2012 19:09,3.5
19/01/2012 19:13,4.5
19/01/2012 19:17,4.5
19/01/2012 19:21,4.5
19/01/2012 19:25,4.5
19/01/2012 19:29,4.29
19/01/2012 19:33,2.29
19/01/2012 19:37,2.29
19/01/2012 19:41,3.5
19/01/2012 19:45,3.29
19/01/2012 19:49,3.29
19/01/2012 19:53,3.39
19/01/2012 19:57,3.39
19/01/2012 20:01,3.39
19/01/2012 20:05,3.6
19/01/2012 20:09,3.6
19/01/2012 20:13,3.39
19/01/2012 20:17,4.08
19/01/2012 20:20,3.89
19/01/2012 20:24,4.79
19/01/2012 20:28,4.79
19/01/2012 20:32,4.79
19/01/2012 20:36,3.79
19/01/2012 20:40,3.2
19/01/2012 20:44,3.29
19/01/2012 20:48,3.29
19/01/2012 20:52,3.6
19/01/2012 20:57,3.29
19/01/2012 21:00,3.29
19/01/2012 21:05,3.39
19/01/2012 21:08,2.39
19/01/2012 21:12,2.39
19/01/2012 21:16,3.5
19/01/2012 21:20,3.5
19/01/2012 21:24,4.9
19/01/2012 21:28,3.2
19/01/2012 21:32,3.2
19/01/2012 21:36,3.6
19/01/2012 21:40,3.5
19/01/2012 21:44,3.5
19/01/2012 21:48,3.5
19/01/2012 21:52,3.6
19/01/2012 21:56,3.6
19/01/2012 22:00,3.2
19/01/2012 22:05,3.39
19/01/2012 22:08,3.39
19/01/2012 22:12,4.08
19/01/2012 22:16,4.08
19/01/2012 22:20,3.1
19/01/2012 22:24,3.6
19/01/2012 22:28,3.39
19/01/2012 22:32,3.5
19/01/2012 22:36,2.79
19/01/2012 22:40,2.79
19/01/2012 22:44,2.79
19/01/2012 22:48,3.7
19/01/2012 22:52,3.29
19/01/2012 22:57,4.29
19/01/2012 23:00,4.29
19/01/2012 23:04,3.39
19/01/2012 23:08,3.7
19/01/2012 23:12,3.7
19/01/2012 23:16,3.5
19/01/2012 23:20,3.5
19/01/2012 23:24,5
19/01/2012 23:28,2.29
19/01/2012 23:32,3.2
19/01/2012 23:36,3.5
19/01/2012 23:40,4.9
19/01/2012 23:44,4.9
19/01/2012 23:48,4.9
19/01/2012 23:51,4.9
19/01/2012 23:55,4.4
19/01/2012 23:59,4
20/01/2012 00:03,4
20/01/2012 00:07,3.6
20/01/2012 00:11,4.29
20/01/2012 00:15,4.29
20/01/2012 00:20,5.2
20/01/2012 00:24,3.5
20/01/2012 00:28,3.5
20/01/2012 00:32,2.29
20/01/2012 00:36,3.6
20/01/2012 00:40,3.6
20/01/2012 00:44,3.39
20/01/2012 00:48,3.39
20/01/2012 00:52,2.79
20/01/2012 00:56,2.79
20/01/2012 01:00,3.39
20/01/2012 01:04,3.89
20/01/2012 01:08,3.89
20/01/2012 01:12,3.79
20/01/2012 01:16,3.79
20/01/2012 01:20,2.29
20/01/2012 01:24,3.6
20/01/2012 01:28,4.4
20/01/2012 01:32,4.58
20/01/2012 01:36,4.58
20/01/2012 01:40,3.29
20/01/2012 01:45,4.5
20/01/2012 01:48,4.5
20/01/2012 01:52,3.6
20/01/2012 01:56,3.6
20/01/2012 02:00,4.58
20/01/2012 02:04,3.89
20/01/2012 02:08,3.6
20/01/2012 02:12,3.39
20/01/2012 02:16,3.2
20/01/2012 02:20,3.2
20/01/2012 02:24,3
20/01/2012 02:28,3
20/01/2012 02:32,4.58
20/01/2012 02:37,3.29
20/01/2012 02:40,3.29
20/01/2012 02:45,4.7
20/01/2012 02:49,3.89
20/01/2012 02:53,4
20/01/2012 02:57,4.58
20/01/2012 03:00,4.5
20/01/2012 03:04,4.5
20/01/2012 03:08,4.4
20/01/2012 03:12,3.2
20/01/2012 03:16,4.29
20/01/2012 03:20,3.1
20/01/2012 03:24,3.1
20/01/2012 03:28,4.08
20/01/2012 03:32,3.39
20/01/2012 03:36,3.29
20/01/2012 03:40,2.6
20/01/2012 03:44,2.6
20/01/2012 03:48,3.39
20/01/2012 03:51,2.89
20/01/2012 03:55,3.2
20/01/2012 03:59,2.89
20/01/2012 04:04,2.89
20/01/2012 04:08,4.29
20/01/2012 04:12,3.39
20/01/2012 04:16,3.79
20/01/2012 04:20,3.5
20/01/2012 04:24,2.79
20/01/2012 04:28,2.79
20/01/2012 04:32,3.39
20/01/2012 04:36,4.08
20/01/2012 04:39,3.39
20/01/2012 04:43,4.2
20/01/2012 04:47,4.2
20/01/2012 04:51,3.39
20/01/2012 04:55,3.5
20/01/2012 04:59,3.39
20/01/2012 05:03,3.5
20/01/2012 05:08,4
20/01/2012 05:11,4
20/01/2012 05:16,4
20/01/2012 05:19,4.79
20/01/2012 05:24,3.79
20/01/2012 05:28,4.29
